Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
116939,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D18",45.20859909,-74.2983017,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116937,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D21",45.19250107,-74.30690002,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116936,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D25",45.16719818,-74.34390259,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116935,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D26",45.17610168,-74.33059692,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116934,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D28",45.15499878,-74.37310028,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116933,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D30",45.14530182,-74.39219666,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116952,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy C49",45.22809982,-74.20939636,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116947,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D10",45.22750092,-74.25440216,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116950,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Lake St. Francis, buoy D5",45.22829819,-74.22360229,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116866,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River, Spit Head West buoy HJ",44.24330139,-76.37329865,Map derived,Accurate,Headwaters St. Lawrence River,4150309,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116907,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Hamilton Island buoy D59",45.06439972,-74.5286026,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116905,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Hamilton Island buoy D63",45.05889893,-74.53690338,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116903,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Hamilton Island buoy D65",45.05329895,-74.54969788,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116914,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Horseback Shoal buoy D55",45.07860184,-74.50779724,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116913,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Horseback Shoal buoy D56",45.07970047,-74.5089035,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116932,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Ile Cherry buoy D34/2",45.13809967,-74.40080261,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116922,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D42",45.12329865,-74.45559692,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116921,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D43",45.12220001,-74.45439911,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116920,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D44",45.1189003,-74.46250153,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116919,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D47",45.10689926,-74.47920227,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116918,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D48",45.10580063,-74.48419952,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116917,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Lancaster Bar buoy D49",45.10189819,-74.48470306,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116929,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D34",45.12969971,-74.42279816,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116930,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D34/2",45.12779999,-74.42970276,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116928,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D35",45.12639999,-74.42250061,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116927,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D36",45.12720108,-74.43309784,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116926,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D37",45.12580109,-74.43309784,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116925,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D38",45.12670136,-74.44329834,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116924,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D39",45.12559891,-74.44390106,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116923,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), South Gully buoy D40",45.12639999,-74.45079803,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116916,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Squaw Island buoy D53",45.08720016,-74.49559784,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116915,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), Squaw Island buoy D54",45.08560181,-74.50060272,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116911,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), St. Francis Island buoy D57",45.06919861,-74.521698,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116909,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Lake St. Francis), St. Francis Island buoy D58",45.0705986,-74.52249908,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116872,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Bay State Shoal buoy 152",44.5182991,-75.76670074,Map derived,Accurate,Headwaters St. Lawrence River,4150309,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116871,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Bay State Shoal buoy PC",44.51890183,-75.77500153,Map derived,Accurate,Headwaters St. Lawrence River,4150309,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116882,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Canada Island buoy 86",44.88669968,-75.18389893,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116881,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Canada Island buoy 88",44.88470078,-75.18969727,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116883,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Canada Island buoy XE",44.89609909,-75.16280365,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116901,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Clark Island buoy D69",45.04669952,-74.56559753,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116899,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Clark Island buoy D73",45.0428009,-74.57440186,Map derived,Accurate,Raisin River-St. Lawrence River,4150310,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116874,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Cock Bum Island buoy 143A",44.56219864,-75.7118988,Map derived,Accurate,Headwaters St. Lawrence River,4150309,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116873,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,Canada,ONT,,"St. Lawrence River (Main Channel), Cole Shoal buoy 150A",44.52830124,-75.75499725,Map derived,Accurate,Headwaters St. Lawrence River,4150309,1992,12,,established,,Literature,,,Freshwater,26189,Report,1993,"Wormington, A., C.A. Timmins, and R.M. Dermott.","Distribution of zebra mussels on Canadian navigation buoys on the Great Lakes and upper St. Lawrence River, December 1992.",Fisheries and Oceans Canada,"Burlington, Ontario",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
