,Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Drainage Name,Year,Month,Day,cluster
7467,153440,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Ellen [just S of Cascade, WI]",0.7617642501928847,-1.5361472617700163,Milwaukee,2001,8.0,,1
7468,153439,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Crystal Lake,0.7645641908056723,-1.5361783270599052,Manitowoc-Sheboygan,2001,8.0,,1
7469,117105,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Elkhart at Elkhart Lake, WI (between Sheboygan and Lake Winnebago)",0.7649019312145549,-1.5363069766753332,Manitowoc-Sheboygan,1994,7.0,31.0,1
7470,116648,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-New, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,9.0,13.0,1
7471,116651,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-Old, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,9.0,13.0,1
7472,116653,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan WP&L, in Sheboygan",0.763578283981818,-1.530522400519522,Lake Michigan,1991,9.0,13.0,1
7473,116650,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-Old, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,9.0,27.0,1
7474,116647,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-New, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,9.0,27.0,1
7475,116649,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-New, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,7.0,5.0,1
7476,116652,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan Harbor-Old, Sheboygan, WI",0.7635782853780814,-1.53052240697724,Lake Michigan,1991,7.0,19.0,1
7477,116115,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Lake Michigan, Sheboygan at Edgewater Generating Station",0.7634811389556518,-1.5307017680067494,Lake Michigan,1990,11.0,,1
7478,243391,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan River,0.7635612844749036,-1.530782489484654,Manitowoc-Sheboygan,1995,,,1
7479,1418816,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Elkhart Lake,0.7649584379944175,-1.5361897638534279,Manitowoc-Sheboygan,2017,5.0,25.0,1
7480,153640,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,"Sheboygan Marsh [just NW of Elkhart Lake, WI",0.7651918965512898,-1.5370748365486762,Manitowoc-Sheboygan,1995,8.0,,1
7481,253713,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan Lake [~6 mi NW of Plymouth],0.7651473768672629,-1.537137390370798,Manitowoc-Sheboygan,1995,,,1
7482,253715,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Unnamed Ditch - Sheboygan Marsh,0.7651471080865581,-1.537406432874993,Manitowoc-Sheboygan,1995,,,1
7483,253714,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan River,0.7635612844749036,-1.530782489484654,Manitowoc-Sheboygan,2002,,,1
7484,1427739,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan Lake,0.7651298293269633,-1.537130670853178,Manitowoc-Sheboygan,1995,1.0,1.0,1
7485,1423309,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,unnamed creek,0.7650443081936156,-1.5367416369629086,Manitowoc-Sheboygan,1995,1.0,1.0,1
7486,1423673,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,unnamed ditch - Sheboygan Marsh,0.7652999989290327,-1.5367348301788255,Manitowoc-Sheboygan,1995,1.0,1.0,1
7487,1426001,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Crystal Lake,0.7645556160030572,-1.5362012830264908,Manitowoc-Sheboygan,2001,1.0,1.0,1
7488,1424488,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Lake Ellen,0.7617726885107522,-1.5361518902086595,Milwaukee,2001,1.0,1.0,1
7489,1427741,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan River - Sheboygan Marsh to HWY P,0.7635626981915976,-1.5307122225289689,Manitowoc-Sheboygan,2002,1.0,1.0,1
7490,1427531,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan River,0.7634857291715846,-1.5308783778737587,Manitowoc-Sheboygan,2015,8.0,6.0,1
7491,753336,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Sheboygan River,0.7630853506411772,-1.5316004205853087,Manitowoc-Sheboygan,2002,,,1
7492,753294,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Little Elkhart Lake,0.7645994237672823,-1.5355052457207956,Manitowoc-Sheboygan,2013,7.0,21.0,1
7493,1423179,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Gerber Lake,0.7645687059724471,-1.5351553072057709,Manitowoc-Sheboygan,2013,9.0,5.0,1
7494,1425396,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Little Elkhart Lake,0.7645995983002074,-1.5355052457207956,Manitowoc-Sheboygan,2013,7.0,21.0,1
7495,1424768,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Lake Seven,0.7612042347733777,-1.5383949873633227,Milwaukee,2013,8.0,30.0,1
7496,1425998,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Crooked Lake,0.7613656777291873,-1.53862013483683,Milwaukee,2013,8.0,30.0,1
7497,1422462,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Elkhart Lake,0.7649120122363143,-1.5363276448643355,Manitowoc-Sheboygan,1994,1.0,1.0,1
7498,1424977,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Sheboygan,Lake Michigan,0.7624976982820307,-1.5282047079926286,Lake Michigan,1989,11.0,1.0,1
7499,753308,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Bass Lake,0.7865694538584617,-1.6170287024168246,Lower St. Croix,2010,12.0,30.0,4
7500,753334,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Bass Lake,0.7887354074601867,-1.6180593193401271,Lower St. Croix,2010,6.0,21.0,4
7501,1424284,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Bass Lake,0.7887354074601867,-1.6180593193401271,Lower St. Croix,2010,6.0,21.0,4
7502,1423902,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Bass Lake,0.7865694538584617,-1.6170287024168246,Lower St. Croix,2010,12.0,30.0,4
7503,1320327,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River,  Stillwater bridge",0.7861851323571726,-1.6193564480402096,Lower St. Croix,2013,6.0,5.0,4
7504,1468535,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St Croix River, at Black Bass Bar",0.783321221587575,-1.6190372273200198,Lower St. Croix,2015,9.0,28.0,4
7505,1468553,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Bass Lake,0.7864977208262047,-1.6170300986802264,Lower St. Croix,2015,8.0,21.0,4
7506,163652,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River at South Highline Beach [opposite Bayport, MN]",0.7859793580383624,-1.6190756245635638,Lower St. Croix,2004,8.0,30.0,4
7507,238493,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River at Black Bass Bar [~1 mi S of Afton, MN]",0.783326457575331,-1.6190459539662798,Lower St. Croix,2006,6.0,22.0,4
7508,238492,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River (R.M. 11.6) at Catfish Bar [across from Afton, MN]",0.7836685421087219,-1.6191262391118715,Lower St. Croix,2006,6.0,22.0,4
7509,238490,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 14.5) at Troy Township St. Croix YMCA Beach [~ 2 mi S of Hudson],0.7843247859074718,-1.6185956590192652,Lower St. Croix,2006,6.0,22.0,4
7510,270278,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River,0.7864739668950851,-1.619685966202986,Lower St. Croix,2000,,,4
7511,270277,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,Lake St. Croix,0.7842995833530729,-1.6187383745922008,Lower St. Croix,2000,,,4
7512,238479,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R. M. 21) at Highline Beach and Highline Harbor,0.7859793580383624,-1.6190756245635638,Lower St. Croix,2006,6.0,19.0,4
7513,238462,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River at Black Bass Bar [~1 mi S of Afton, MN]",0.783326457575331,-1.6190459539662798,Lower St. Croix,2005,7.0,29.0,4
7514,238459,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River [across from Bayport, MN, ~RM 20.8]",0.7859269981608025,-1.6189604328329321,Lower St. Croix,2005,7.0,27.0,4
7515,238377,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 18.0) [near Lake Mallalieu in North Hudson],0.7837226473155336,-1.619030246003012,Lower St. Croix,2005,6.0,14.0,4
7516,238488,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.1) at I-94 bridge riprap upstream side [in Hudson],0.7847541369034623,-1.6189133089431282,Lower St. Croix,2006,6.0,21.0,4
7517,238489,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 15.8) at the small peninsula just below the I-94 bridge [in Hudson],0.7846860690626346,-1.6188277878097808,Lower St. Croix,2006,6.0,21.0,4
7518,238481,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River (R.M. 19.5-20) across from Anderson Point in Bayport, MN (2 locations)",0.7857070866750513,-1.6189359982234042,Lower St. Croix,2006,6.0,20.0,4
7519,238483,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 18.2) at a yacht club beach [North Hudson],0.7852463197525248,-1.6190546806125399,Lower St. Croix,2006,6.0,20.0,4
7520,238375,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 20.5) [Across from Bayport],0.7858519490029668,-1.61892378091864,Lower St. Croix,2005,6.0,14.0,4
7521,238372,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 22.5) [near Stillwater],0.78578915205648,-1.618977449793139,Lower St. Croix,2005,6.0,13.0,4
7522,238381,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.4),0.7848645638852362,-1.6190826233338642,Lower St. Croix,2005,6.0,15.0,4
7523,238382,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.0) (Rip Rap south side I-94 bridge in Hudson),0.7847349382816904,-1.6189063276261204,Lower St. Croix,2005,6.0,15.0,4
7524,238383,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.1) (Rip Rap north side I-94 bridge in Hudson),0.7847593728912183,-1.618916799601632,Lower St. Croix,2005,6.0,15.0,4
7525,238384,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.1) [at Hudson],0.7848030061225182,-1.618916799601632,Lower St. Croix,2005,6.0,15.0,4
7526,238385,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 15.3)[near Hudson],0.7846480906981111,-1.618841087218681,Lower St. Croix,2005,6.0,15.0,4
7527,238386,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 12.6) [Across from St. Marys Point],0.783949540118293,-1.6188120798465124,Lower St. Croix,2005,6.0,15.0,4
7528,238387,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 10.2) at Black Bass Bar,0.7833142402705671,-1.618998830076476,Lower St. Croix,2005,6.0,15.0,4
7529,164519,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 23.2) [in Houlton],0.7863783937124434,-1.6196206771008606,Lower St. Croix,2005,6.0,13.0,4
7530,164520,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 22.5) [~0.5 mi downriver of Houlton],0.7862670455458906,-1.6195112397207725,Lower St. Croix,2005,6.0,13.0,4
7531,164524,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 18.0) at Lake Mallilieu Dam [in North Hudson],0.7852251204598314,-1.6190347491270152,Lower St. Croix,2005,6.0,14.0,4
7532,164522,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River (R.M. 20.5) [across the river from Bayport, MN]",0.7858496908959806,-1.6189255234553654,Lower St. Croix,2005,6.0,14.0,4
7533,164533,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,"St. Croix River (R.M. 12.6) [across the river from St. Marys Point, MN]",0.7839460749415962,-1.6188145348266383,Lower St. Croix,2005,6.0,16.0,4
7534,164534,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 10.2) [~6 mi S of Hudson at the end of Hwy MM (Glenmont Road)],0.7833120781566897,-1.6190050835911858,Lower St. Croix,2005,6.0,16.0,4
7535,164529,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.0) [south side of I-94 bridge in Hudson],0.7847295391056495,-1.6189061813675292,Lower St. Croix,2005,6.0,15.0,4
7536,164530,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.1) [north side of I-94 bridge in Hudson],0.784751750863842,-1.6189188620572093,Lower St. Croix,2005,6.0,15.0,4
7537,164531,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,St. Croix,St. Croix River (R.M. 16.1) St. Croix Marina [~0.2 mi N of I-94 bridge],0.7847986414031248,-1.6189120168758828,Lower St. Croix,2005,6.0,15.0,4
7538,116435,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Trempealeau,"Mississippi River (R.M. 714.2), Lock and Dam No. 6 near Trempealeau, Wisconsin",0.7679063514609135,-1.5958145918779767,La Crosse-Pine,1992,7.0,,4
7539,117088,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Trempealeau,"Mississippi River at Lock & Dam 6 near Trempealeau, WI",0.7678143377027484,-1.595729541983527,La Crosse-Pine,1993,12.0,,4
7540,270320,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Trempealeau,Mississippi River (Main Channel),0.7694025000556005,-1.5998251141529645,Buffalo-Whitewater,1991,,,4
7541,117469,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Trempealeau,"Mississippi River (R.M. 714.3) at Lock and Dam #6 at Trempealeau, WI",0.7679342243690679,-1.595858242562569,La Crosse-Pine,1995,10.0,13.0,4
7542,1463998,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Trempealeau,Mississippi River,0.7683241309239633,-1.5976087728957344,Buffalo-Whitewater,2004,,,4
7543,1464011,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7625060758624403,-1.5928682841143926,Coon-Yellow,2004,,,1
7544,1463918,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7580560098686302,-1.5920095821224112,Coon-Yellow,2004,,,1
7545,1320405,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River, RM 672.5, Victory, Pool 9",0.7589168062557139,-1.591997190284722,Coon-Yellow,1995,5.0,1.0,1
7546,1464034,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7621772558313646,-1.5925014159056234,Coon-Yellow,2005,,,1
7547,1464147,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7602753705454663,-1.5923527138533533,Coon-Yellow,2005,,,1
7548,1464019,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7580560098686302,-1.5920095821224112,Coon-Yellow,2005,,,1
7549,1424003,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Battle Slough,0.7583446873269102,-1.592254626349391,Coon-Yellow,1991,1.0,1.0,1
7550,117471,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 679.2) at Lock and Dam #8 at Genoa, WI",0.7604919479287475,-1.5922841751226933,Coon-Yellow,1995,10.0,13.0,1
7551,253880,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Battle Slough [Mississippi River],0.7584712236976798,-1.5922394419848989,Coon-Yellow,1991,,,1
7552,270321,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,Mississippi River,0.7619573967054908,-1.5923140024505442,Coon-Yellow,1991,,,1
7553,116489,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 679.1) at Lock and Dam No. 8 auxillary lock chamber, near Genoa, Wisconsin",0.7603147146301293,-1.592314535299565,Coon-Yellow,1992,9.0,30.0,1
7554,117135,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River, at Lock and Dam #8 at Genoa, WI",0.7603487365077715,-1.5923110730899275,Coon-Yellow,1994,8.0,10.0,1
7555,117302,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 672.7) at Victory, WI (Pool 9)",0.7589754774183819,-1.5920097364095172,Coon-Yellow,1995,5.0,1.0,1
7556,116219,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River, Pool 8, near Genoa, Wisconsin",0.7603927788442479,-1.5922989228058069,Coon-Yellow,1992,1.0,16.0,1
7557,116507,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 671) at Blackhawk Memorial Park, about 10 miles south of Genoa",0.758524138240876,-1.5922058782561856,Coon-Yellow,1992,10.0,14.0,1
7558,116685,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 679.1) Lock/Dam #8 near Genoa, WI",0.7603089222314079,-1.5923034831766094,Coon-Yellow,1992,10.0,16.0,1
7559,116509,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 678.7) at Dairyland Power County, Genoa, Wisconsin",0.760233621397094,-1.592362738500978,Coon-Yellow,1992,10.0,27.0,1
7560,116503,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 680.8) Pool 8, just north of Genoa, Wisconsin",0.7606459213989573,-1.5922913829834384,Coon-Yellow,1992,10.0,1.0,1
7561,116493,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Vernon,"Mississippi River (R.M. 689.2) Pool 8, just north of Stoddard, Wisconsin",0.7625566301968889,-1.5929193391838035,Coon-Yellow,1992,10.0,2.0,1
7562,118498,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,"Delavan Lake [~4 mi. S of Elkhorn, WI]",0.7437470650045012,-1.5462941761665165,Middle Rock,1999,10.0,,1
7563,118126,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,"Lauderdale Lakes near Lauderdale, WI",0.7465028953875041,-1.545740641503588,Upper Fox,1998,,,1
7564,117382,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,"Beulah Lake, a 834-acre lake just north of East Troy, WI (NE corner of county)",0.7474162930311832,-1.5426523066994582,Upper Fox,1995,6.0,29.0,1
7565,117931,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,"Geneva Lake (west of Geneva Lake, WI)",0.7429170822308285,-1.5444964126859362,Upper Fox,1995,10.0,,1
7566,270304,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Lake Beulah Outlet,0.7476693809570868,-1.5425516635098722,Upper Fox,1999,,,1
7567,270234,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Tombeau Lake,0.7423129654827162,-1.5412182319613488,Upper Fox,2005,,,1
7568,270243,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Benedict Lake [~3 mi NE of Genoa City],0.7424220660142585,-1.5412701904131807,Upper Fox,2004,,,1
7569,243393,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Honey Creek,0.7458186512715647,-1.5413750497946404,Upper Fox,2002,,,1
7570,243368,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Tombeau Lake [~2 mi N of Genoa City],0.742313087655764,-1.5412824775311147,Upper Fox,2005,,,1
7571,154224,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,"White River (Fox River Drainage) Lake Geneva (city), below Lake Geneva dam",0.7433812951314301,-1.5433976436224028,Upper Fox,2001,6.0,27.0,1
7572,243366,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Green Lake [one of Lauderdale Lakes in Lauderdale],0.7466375318313323,-1.5458447158359503,Upper Fox,1998,7.0,,1
7573,243365,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Middle Lake [part of Lauderdale Lakes in Lauderdale],0.7464920900541052,-1.5457816919966607,Upper Fox,1998,7.0,,1
7574,243367,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Pleasant Lake [near Lauderdale],0.7467975209278749,-1.5455005020008719,Upper Fox,2005,,,1
7575,261510,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Potter Lake [in Potter Lake],0.7472969067507603,-1.5419515494998668,Upper Fox,2008,,,1
7576,253884,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Mill Lake (Lauderdale Lakes),0.7464192016138833,-1.5456362537100918,Upper Fox,1998,,,1
7577,253883,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Beulah Lake [~2 mi SW of Mukwonago],0.7473646464696887,-1.5427712084764806,Upper Fox,1999,,,1
7578,253885,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Powers Lake [in town of Powers Lake],0.7425412720021696,-1.5413001577164371,Upper Fox,2003,,,1
7579,1424832,5,Mollusks-Bivalves,Dreissenidae,Dreissena polymorpha,zebra mussel,United States of America,WI,Walworth,Lake Tombeau,0.7423173288058462,-1.5412772240900663,Upper Fox,2005,1.0,1.0,1
